file,label,x,y,dx,dy,code,phase,
1301,person17,965,899,951.9791,809.3725,0,1,
1301,person17,1600,900,1727.9473,878.5952,0,1,
1301,person17,1609,540,1729.3568,376.1078,0,1,
1301,person17,1595,184,1793.0159,-41.2954,0,1,
1301,person17,846,855,983.4902,-112.8318,0,2,
1301,person17,296,702,835.5828,27.4165,0,2,
1301,person17,1725,453,1190.5175,57.7825,0,2,
1301,person17,1318,696,1143.928,78.1267,0,2,
1301,person17,284,704,158.0402,570.2909999999999,0,2,
1301,person17,371,852,445.2712,248.1794,0,2,
1301,person17,512,599,913.8627,46.1655,0,2,
1301,person17,1087,692,1040.1233,22.2472,0,2,
1301,person17,1795,632,960.8065,6.5723,0,2,
1301,person17,640,826,456.5621,735.2692,0,3,
1301,person17,346,840,981.0124,-18.0273,0,3,
1301,person17,287,718,72.7466,553.1443,0,3,
1301,person17,1164,597,764.5945,691.9576,0,3,
1301,person17,611,843,1036.1365,530.4659,0,3,
1301,person17,1154,723,1137.941,519.9161,0,3,
1301,person17,1152,572,1038.0923,65.0811,0,3,
1301,person17,1820,661,1020.5248,-111.1562,0,3,
1301,person17,1420,587,1399.1239,355.7192,0,4,
1301,person17,1272,589,1314.8898,393.5053,0,4,
1301,person17,1287,693,1030.981,33.7681,0,4,
1301,person17,1122,582,1159.3427,361.5974,0,4,
1301,person17,782,561,696.6674,355.6965,0,4,
1301,person17,520,563,478.9038,371.4429,0,4,
1301,person17,629,870,971.3275,-12.9257,0,4,
1301,person17,951,723,870.7916,515.2475,0,4,
1301,person17,962,852,1096.3091,436.6942,0,4,
1301,person17,1170,597,1079.0076,423.2749,0,4,
1301,person17,1176,689,1046.9376,-0.2672,0,4,
1301,person17,320,718,255.4391,310.4312,0,4,
1301,person17,1819,659,977.3629,4.3866,0,4,
1301,person17,236,432,139.6328,180.2217,0,5,
1301,person17,327,440,152.5565,193.0049,0,5,
1301,person17,492,450,300.8621,223.3883,0,5,
1301,person17,588,440,472.4825,228.5253,0,5,
1301,person17,695,439,654.7255,251.08,0,5,
1301,person17,867,443,826.2048,270.199,0,5,
1301,person17,983,442,917.7792,271.3227,0,5,
1301,person17,1115,437,1132.3081,273.8206,0,5,
1301,person17,1197,438,1270.6677,275.4962,0,5,
1301,person17,238,435,995.3793,12.9982,0,5,
1301,person17,1339,449,1065.7184,-132.0704,0,5,
1301,person17,1822,711,976.447,-24.4271,0,5,
1301,person17,970,536,953.1415,304.6577,0,6,
1301,person17,967,168,982.1175,-91.8211,0,6,
1301,person17,967,183,985.1254,-81.2971,0,6,
1301,person17,958,909,287.6231,199.0987,0,6,
1301,person17,329,899,146.4382,647.0474,0,6,
1301,person17,327,534,117.4857,320.25,0,6,
1301,person17,320,175,154.6855,-231.567,0,6,
1301,person17,1599,528,1737.7029,361.2625,0,6,
1301,person17,1603,560,1731.7792,357.2668,0,6,
1301,person17,1603,546,1756.3833,362.54900000000004,0,6,
1301,person17,1594,185,1789.6488,-50.1144,0,6,
1301,person17,1600,906,1701.4789,781.2546,0,6,
1302,person6,326,176,247.2926,-14.5089,0,1,
1302,person6,973,174,994.663,80.1844,0,1,
1302,person6,972,176,986.6265,86.4916,0,1,
1302,person6,965,179,991.4056,95.214,0,1,
1302,person6,1601,182,1692.8456,103.803,0,1,
1302,person6,1603,541,1674.4127,472.5583,0,1,
1302,person6,1613,905,1640.4054,907.11,0,1,
1302,person6,1598,897,1642.6039,900.5319999999999,0,1,
1302,person6,953,897,972.4559,860.9374,0,1,
1302,person6,949,545,974.4209,434.5518,0,1,
1302,person6,955,539,974.327,423.783,0,1,
1302,person6,337,532,202.4659,410.9617,0,1,
1302,person6,328,538,222.3985,412.2525,0,1,
1302,person6,318,894,220.8596,845.4728,0,1,
1302,person6,1110,854,1173.1191,551.7595,0,2,
1302,person6,1169,600,997.8428,615.5878,0,2,
1302,person6,577,865,649.0538,811.1103,0,2,
1302,person6,901,722,988.5818,169.4069,0,2,
1302,person6,283,714,239.6703,645.8881,0,2,
1302,person6,1276,693,1325.9388,667.7098,0,2,
1302,person6,1850,638,1020.6641,203.3621,0,2,
1302,person6,613,846,555.628,772.4756,0,3,
1302,person6,388,865,300.2397,799.3608,0,3,
1302,person6,1128,874,1150.4364,774.9399,0,3,
1302,person6,1153,564,1164.1019,495.0594,0,3,
1302,person6,525,588,903.6359,147.2151,0,3,
1302,person6,1286,715,1348.4723,623.4374,0,3,
1302,person6,1835,657,1234.8110000000001,325.6555,0,3,
1302,person6,1400,590,1315.4821,504.3638,0,4,
1302,person6,1305,605,1295.6981,514.6641,0,4,
1302,person6,1269,704,1219.6078,534.9229,0,4,
1302,person6,1170,611,1143.1036,527.596,0,4,
1302,person6,771,598,558.5774,446.5695,0,4,
1302,person6,539,585,461.5329,461.1323,0,4,
1302,person6,601,845,841.3618,688.9795,0,4,
1302,person6,956,715,899.5734,678.1114,0,4,
1302,person6,1012,834,1042.7257,778.7036,0,4,
1302,person6,1128,601,1171.4929,567.5194,0,4,
1302,person6,1177,709,1101.6321,242.2306,0,4,
1302,person6,297,717,228.0572,587.4587,0,4,
1302,person6,1793,578,1126.2008,161.752,0,4,
1302,person6,271,592,205.2667,370.7283,0,5,
1302,person6,395,581,392.8751,404.81300000000005,0,5,
1302,person6,494,578,419.2361,437.9172,0,5,
1302,person6,665,583,601.9091,450.6715,0,5,
1302,person6,784,591,806.6669,475.9883,0,5,
1302,person6,892,603,867.2252,479.335,0,5,
1302,person6,1074,605,1067.8083,495.9352,0,5,
1302,person6,1154,594,1244.896,489.2115,0,5,
1302,person6,1275,605,1493.3898,497.5508,0,5,
1302,person6,1412,597,1459.974,514.778,0,5,
1302,person6,1328,690,1194.8411,641.9034,0,5,
1302,person6,1163,723,1179.6942,638.9086,0,5,
1302,person6,1066,726,1083.9124,629.8206,0,5,
1302,person6,911,727,884.0463,637.2998,0,5,
1302,person6,798,727,762.0719,617.8826,0,5,
1302,person6,656,726,603.8895,594.8287,0,5,
1302,person6,1797,628,1113.5311,337.4977,0,5,
1302,person6,960,533,995.5548,401.4973,0,6,
1302,person6,964,195,999.1861,53.8524,0,6,
1302,person6,959,173,994.682,61.2656,0,6,
1302,person6,1603,182,1698.9768,87.0241,0,6,
1302,person6,1600,546,1684.4354,486.4841,0,6,
1302,person6,1607,898,1631.9281,938.5682,0,6,
1302,person6,966,903,969.6060000000001,829.6509,0,6,
1302,person6,320,907,166.4122,862.3489,0,6,
1302,person6,322,539,192.4123,351.024,0,6,
1302,person6,312,183,226.7845,-94.0402,0,6,
1303,person0,317,178,130.6559,56.3865,0,1,
1303,person0,956,178,937.5563,152.6573,0,1,
1303,person0,1604,188,1711.5754,198.4474,0,1,
1303,person0,1606,540,1672.3253,603.7651,0,1,
1303,person0,1599,902,1615.4636,1090.0393,0,1,
1303,person0,957,540,916.1607,564.8534,0,1,
1303,person0,323,903,142.4882,1115.2786,0,1,
1303,person0,323,543,181.953,594.9098,0,1,
1303,person0,959,898,931.2878,1038.7914,0,1,
1303,person0,1394,595,1316.4266,642.4944,0,2,
1303,person0,1159,588,1150.7155,606.9338,0,2,
1303,person0,784,591,880.2411,304.4687,0,2,
1303,person0,1757,445,995.4464,302.5689,0,2,
1303,person0,1255,596,1122.3529,348.8555,0,2,
1303,person0,758,593,620.1336,647.3927,0,2,
1303,person0,624,595,948.1443,259.8148,0,2,
1303,person0,1826,690,1079.333,280.98900000000003,0,2,
1303,person0,369,574,204.6155,623.0885,0,3,
1303,person0,892,604,806.9103,561.9035,0,3,
1303,person0,407,713,933.0682,284.4696,0,3,
1303,person0,1276,580,946.1097,264.2334,0,3,
1303,person0,613,846,479.4066,929.3226,0,3,
1303,person0,1187,723,1134.8815,669.8937,0,3,
1303,person0,1172,605,938.0139999999999,296.1097,0,3,
1303,person0,1813,663,1771.9928,743.2359,0,3,
1303,person0,1408,604,1409.6587,611.4979,0,4,
1303,person0,1248,582,1278.626,565.0885,0,4,
1303,person0,1276,671,1127.4635,597.1897,0,4,
1303,person0,1148,585,1116.493,594.9611,0,4,
1303,person0,776,560,418.5474,608.6907,0,4,
1303,person0,535,581,426.1175,640.3629,0,4,
1303,person0,612,836,444.4133,959.1635,0,4,
1303,person0,895,733,971.3013,281.4427,0,4,
1303,person0,994,884,964.0703,971.9449,0,4,
1303,person0,1133,561,1127.6299,664.0878,0,4,
1303,person0,1187,716,973.8056,256.1121,0,4,
1303,person0,300,722,127.4539,750.985,0,4,
1303,person0,1861,669,1787.9716,706.9717,0,4,
1303,person0,303,593,136.2632,589.8711,0,5,
1303,person0,366,600,260.134,622.5927,0,5,
1303,person0,529,585,392.7745,633.6403,0,5,
1303,person0,647,582,583.763,620.7902,0,5,
1303,person0,771,574,907.4722,424.454,0,5,
1303,person0,912,579,932.2026,275.8374,0,5,
1303,person0,330,737,158.4401,801.8755,0,5,
1303,person0,442,718,639.8477,496.16900000000004,0,5,
1303,person0,528,579,964.0626,285.3446,0,5,
1303,person0,646,586,527.4665,602.6497,0,5,
1303,person0,754,586,701.9274,587.2781,0,5,
1303,person0,908,584,1003.7568,288.626,0,5,
1303,person0,1850,644,1052.421,131.8777,0,5,
1303,person0,320,183,158.0185,139.833,0,6,
1303,person0,964,183,939.3458,166.7032,0,6,
1303,person0,1604,186,1684.1471,201.2999,0,6,
1303,person0,1597,537,1622.7507,628.0278,0,6,
1303,person0,1598,902,1626.9634,1091.3688,0,6,
1303,person0,959,902,904.9491,974.837,0,6,
1303,person0,327,903,145.7763,1099.4153,0,6,
1303,person0,321,536,154.173,592.0478,0,6,
1303,person0,957,544,940.8466,573.5803,0,6,
1305,person12,961,538,819.9707,238.1819,0,1,
1305,person12,1603,184,1865.6094,-62.0442,0,1,
1305,person12,1599,534,1878.172,267.6231,0,1,
1305,person12,1599,899,1682.46,499.5592,0,1,
1305,person12,967,179,938.5005,-252.3031,0,1,
1305,person12,322,177,-1311.0634,-809.5278,0,1,
1305,person12,318,535,-559.6041,219.0324,0,1,
1305,person12,316,901,-333.0487,647.3952,0,1,
1305,person12,961,898,880.7795,680.4914,0,1,
1305,person12,620,604,416.6687,321.3004,0,2,
1305,person12,283,736,128.181,455.6898,0,2,
1305,person12,651,727,691.0887,271.5392,0,2,
1305,person12,306,737,-41.4607,426.9808,0,2,
1305,person12,1355,747,919.7319,12.9457,0,2,
1305,person12,1312,727,970.5975,-40.2713,0,2,
1305,person12,1808,655,911.3116,-68.6755,0,2,
1305,person12,535,722,297.2888,422.5479,0,3,
1305,person12,525,565,910.7448,-81.694,0,3,
1305,person12,880,863,776.2366,613.2811,0,3,
1305,person12,397,698,1170.4106,345.2747,0,3,
1305,person12,1203,718,908.4894,-36.8969,0,3,
1305,person12,1147,564,960.1902,-10.915,0,3,
1305,person12,1793,666,956.4183,-81.6137,0,3,
1305,person12,1403,592,1441.4795,290.7443,0,4,
1305,person12,1310,578,1422.0107,326.9071,0,4,
1305,person12,1311,691,1201.1757,271.3089,0,4,
1305,person12,1165,563,1188.8838,267.824,0,4,
1305,person12,747,583,598.4318,255.75400000000002,0,4,
1305,person12,531,569,251.7906,251.9197,0,4,
1305,person12,599,868,781.324,514.6334,0,4,
1305,person12,933,740,1015.5298,505.4477,0,4,
1305,person12,969,804,986.0179,527.9442,0,4,
1305,person12,1151,563,1165.2532,348.3852,0,4,
1305,person12,1166,723,972.1874,-63.0209,0,4,
1305,person12,295,723,713.6787,77.5828,0,4,
1305,person12,1844,674,1035.6085,-23.8123,0,4,
1305,person12,294,597,58.4854,252.7326,0,5,
1305,person12,386,595,65.2691,259.3257,0,5,
1305,person12,292,700,44.4816,434.5339,0,5,
1305,person12,422,715,95.7207,457.77,0,5,
1305,person12,345,858,110.241,668.1191,0,5,
1305,person12,467,874,295.0419,602.9536,0,5,
1305,person12,551,686,424.4856,529.9073,0,5,
1305,person12,600,848,439.2389,560.5496,0,5,
1305,person12,672,706,405.4326,323.3778,0,5,
1305,person12,534,586,942.8263,-53.3374,0,5,
1305,person12,627,585,900.9984,-77.0833,0,5,
1305,person12,932,692,872.592,306.5494,0,5,
1305,person12,1013,576,993.1425,281.6868,0,5,
1305,person12,1039,708,1062.9622,440.1353,0,5,
1305,person12,1146,573,1190.3969,268.905,0,5,
1305,person12,1827,641,994.7046,-50.8329,0,5,
1305,person12,961,541,930.5121,264.8381,0,6,
1305,person12,965,179,966.932,-121.0925,0,6,
1305,person12,1603,180,1870.0767,-142.3328,0,6,
1305,person12,1594,541,1822.0966,287.411,0,6,
1305,person12,1594,893,1809.6816,725.6316,0,6,
1305,person12,952,901,900.0999,654.7608,0,6,
1305,person12,320,897,-60.4292,707.8246,0,6,
1305,person12,317,534,4.9068,190.6547,0,6,
1305,person12,331,180,123.2413,-343.8432,0,6,
1305,person12,328,179,109.4501,-341.0207,0,6,
1306,person2,954,543,922.1772,529.0653,0,1,
1306,person2,321,180,267.7295,195.7741,0,1,
1306,person2,321,533,250.1812,556.2609,0,1,
1306,person2,326,899,235.4444,956.0792,0,1,
1306,person2,955,892,919.2847,838.7094,0,1,
1306,person2,955,173,920.5414,215.7272,0,1,
1306,person2,1605,175,1595.5248,197.8319,0,1,
1306,person2,1597,536,1596.8674,539.4333,0,1,
1306,person2,1602,907,1595.5283,964.3688,0,1,
1306,person2,1059,686,1039.413,666.887,0,2,
1306,person2,297,734,200.0632,748.4864,0,2,
1306,person2,996,835,946.8176,824.9205,0,2,
1306,person2,1001,569,969.8792,555.7971,0,2,
1306,person2,415,736,358.8669,764.1116,0,2,
1306,person2,355,838,924.1326,304.3916,0,2,
1306,person2,1818,619,983.6331,265.5334,0,2,
1306,person2,1167,718,1159.2352,592.7841,0,3,
1306,person2,627,552,599.4162,500.0165,0,3,
1306,person2,356,851,308.0002,849.5038,0,3,
1306,person2,290,730,227.1491,717.4786,0,3,
1306,person2,621,841,941.2778,286.9055,0,3,
1306,person2,393,859,813.7249,320.7968,0,3,
1306,person2,1199,721,1041.899,331.7785,0,3,
1306,person2,1257,582,990.7873,278.2925,0,3,
1306,person2,365,561,939.3511,257.6671,0,3,
1306,person2,399,679,897.6119,368.1589,0,3,
1306,person2,1163,689,1026.9139,280.8859,0,3,
1306,person2,1143,609,1024.4136,281.1558,0,3,
1306,person2,1798,616,963.9933,265.9951,0,3,
1306,person2,1346,593,1266.6155,532.3465,0,4,
1306,person2,1417,587,1041.2576,185.5435,0,4,
1306,person2,1319,587,903.5239999999999,276.435,0,4,
1306,person2,1297,582,943.7473,264.2647,0,4,
1306,person2,1301,691,921.8059,221.5735,0,4,
1306,person2,1138,587,913.4966,245.1421,0,4,
1306,person2,790,584,957.4286,221.1521,0,4,
1306,person2,508,585,440.9812,570.6793,0,4,
1306,person2,625,835,561.7842,783.3581,0,4,
1306,person2,913,727,856.4073,709.1872,0,4,
1306,person2,949,856,860.9919,722.9462,0,4,
1306,person2,1129,590,1100.3773,555.9681,0,4,
1306,person2,1157,732,1100.2449,556.9189,0,4,
1306,person2,337,712,938.8107,255.8303,0,4,
1306,person2,1800,711,988.0115,223.1323,0,4,
1306,person2,532,710,555.2114,701.7963,0,5,
1306,person2,1250,579,1226.0564,548.462,0,5,
1306,person2,427,576,877.3594,327.6642,0,5,
1306,person2,1294,602,1295.1443,529.9203,0,5,
1306,person2,1312,693,1288.4016,533.1353,0,5,
1306,person2,987,854,947.8771,846.0819,0,5,
1306,person2,883,580,925.3204,263.2883,0,5,
1306,person2,842,990,665.1292,632.827,0,5,
1306,person2,1016,839,958.0294,761.072,0,5,
1306,person2,323,712,889.3586,279.7269,0,5,
1306,person2,1379,595,1304.9384,588.4682,0,5,
1306,person2,1164,599,1055.1146,273.4051,0,5,
1306,person2,407,730,1000.9074,268.8719,0,5,
1306,person2,1798,617,1222.6277,332.3732,0,5,
1306,person2,956,544,908.9806,516.8774,0,6,
1306,person2,952,890,914.8992,854.1774,0,6,
1306,person2,1592,898,1574.2457,962.1389999999999,0,6,
1306,person2,1608,547,1582.5439,530.4373,0,6,
1306,person2,1598,185,1609.7483,201.9795,0,6,
1306,person2,963,185,906.296,187.7458,0,6,
1306,person2,318,181,248.4258,194.4843,0,6,
1306,person2,317,547,228.637,584.3272,0,6,
1306,person2,322,903,231.0777,922.8181,0,6,
1307,person18,956,543,898.5513,-134.637,0,1,
1307,person18,960,171,928.2887,-315.1135,0,1,
1307,person18,1600,162,2048.6096,-325.637,0,1,
1307,person18,1599,186,2047.0637,-320.1147,0,1,
1307,person18,1610,545,1843.681,203.27700000000002,0,1,
1307,person18,1602,908,1764.0553,752.0757,0,1,
1307,person18,966,901,902.9687,701.4164,0,1,
1307,person18,332,905,-14.3026,749.1562,0,1,
1307,person18,321,906,-29.0428,746.3878,0,1,
1307,person18,324,543,-59.9094,148.3395,0,1,
1307,person18,324,182,-126.2822,-529.1788,0,1,
1307,person18,1035,735,1017.0695,428.4352,0,2,
1307,person18,342,730,-21.2262,443.0568,0,2,
1307,person18,297,697,14.8159,463.4051,0,2,
1307,person18,1138,711,1177.4436,439.6624,0,2,
1307,person18,1047,598,993.3271,304.3605,0,2,
1307,person18,852,872,737.7053,612.0319,0,2,
1307,person18,1808,600,1023.1799,-133.7543,0,2,
1307,person18,886,836,754.7821,648.6007,0,3,
1307,person18,998,568,921.3967,258.3434,0,3,
1307,person18,642,574,470.9407,252.3875,0,3,
1307,person18,530,567,328.0397,250.0151,0,3,
1307,person18,1151,716,1193.8866,425.8617,0,3,
1307,person18,1821,625,869.3008,-108.4688,0,3,
1307,person18,1382,576,1482.2125,273.454,0,4,
1307,person18,1277,571,1469.2634,279.3054,0,4,
1307,person18,1276,676,1366.6986,317.9508,0,4,
1307,person18,1159,604,1163.6868,228.1062,0,4,
1307,person18,781,593,580.8064,238.1594,0,4,
1307,person18,531,587,321.5816,261.8621,0,4,
1307,person18,622,852,410.653,640.0197,0,4,
1307,person18,932,717,844.6745,419.49199999999996,0,4,
1307,person18,968,854,897.0121,609.7645,0,4,
1307,person18,1137,587,1115.3966,252.2577,0,4,
1307,person18,1155,699,1181.6438,419.3616,0,4,
1307,person18,273,708,-0.2137,491.0598,0,4,
1307,person18,1822,585,1978.0211,300.8549,0,4,
1307,person18,267,573,-82.46799999999999,224.0821,0,5,
1307,person18,433,603,137.2664,231.0142,0,5,
1307,person18,421,599,901.3593,-97.2536,0,5,
1307,person18,522,594,313.8799,311.4717,0,5,
1307,person18,619,588,424.8886,273.5079,0,5,
1307,person18,721,574,533.0574,268.1425,0,5,
1307,person18,267,600,-33.2099,242.8919,0,5,
1307,person18,388,599,98.5466,252.5884,0,5,
1307,person18,519,581,285.2585,271.363,0,5,
1307,person18,665,571,465.9043,272.47900000000004,0,5,
1307,person18,727,576,981.4393,-112.1917,0,5,
1307,person18,1834,628,1793.8865,348.4111,0,5,
1307,person18,959,543,904.3433,215.1884,0,6,
1307,person18,955,172,925.27,-244.5408,0,6,
1307,person18,1610,179,1966.6326,-250.47400000000002,0,6,
1307,person18,1594,535,1806.5068,239.2632,0,6,
1307,person18,1603,886,1723.16,762.1056,0,6,
1307,person18,1597,891,1727.5139,769.9402,0,6,
1307,person18,959,903,891.1104,735.7502,0,6,
1307,person18,321,910,36.0835,808.0557,0,6,
1307,person18,326,552,-34.8219,185.5878,0,6,
1307,person18,323,530,-33.2706,180.2139,0,6,
1307,person18,320,174,22.6378,-420.1307,0,6,
1308,person6,314,175,181.1784,-120.1417,0,1,
1308,person6,970,197,994.3049,6.8774,0,1,
1308,person6,969,193,993.7423,18.3498,0,1,
1308,person6,960,180,985.3105,20.5764,0,1,
1308,person6,1611,184,1746.5381,29.1071,0,1,
1308,person6,1600,175,1733.4974,38.0888,0,1,
1308,person6,1596,534,1702.6124,447.6953,0,1,
1308,person6,1603,901,1662.0638,838.2521,0,1,
1308,person6,955,903,957.6671,795.9792,0,1,
1308,person6,961,534,979.6772,413.4909,0,1,
1308,person6,322,536,206.6992,365.4109,0,1,
1308,person6,301,902,178.5553,830.847,0,1,
1308,person6,317,905,175.2508,820.8476,0,1,
1308,person6,1140,861,1172.417,477.9752,0,2,
1308,person6,1154,568,1163.4515,484.1715,0,2,
1308,person6,626,841,589.5233,771.1249,0,2,
1308,person6,902,701,918.046,600.7082,0,2,
1308,person6,309,722,998.6772,99.5643,0,2,
1308,person6,1292,722,1235.4388,609.3481,0,2,
1308,person6,1862,692,1173.9709,232.7675,0,2,
1308,person6,620,853,509.8049,766.2637,0,3,
1308,person6,381,872,270.8191,790.0082,0,3,
1308,person6,1100,848,1094.3235,758.7076,0,3,
1308,person6,1132,599,952.0222,494.5917,0,3,
1308,person6,546,621,515.5725,456.6976,0,3,
1308,person6,1272,714,1363.2803,618.8395,0,3,
1308,person6,1849,625,1048.649,115.1779,0,3,
1308,person6,1360,596,1342.1664,438.254,0,4,
1308,person6,1253,605,1327.5066,479.5305,0,4,
1308,person6,1238,708,1249.9653,512.6,0,4,
1308,person6,1123,606,1142.208,490.9158,0,4,
1308,person6,760,589,708.8042,440.3807,0,4,
1308,person6,505,589,412.4836,443.9006,0,4,
1308,person6,608,843,882.2294,685.263,0,4,
1308,person6,932,740,920.1419999999999,669.4468,0,4,
1308,person6,975,844,1001.1957,703.1211,0,4,
1308,person6,1118,597,1146.6392,577.1033,0,4,
1308,person6,1155,683,1151.7427,576.5911,0,4,
1308,person6,1741,429,1368.7083,165.0271,0,4,
1308,person6,1741,429,907.0134,84.0073,0,4,
1308,person6,1744,440,921.5538,85.2131,0,4,
1308,person6,1745,441,944.7752,83.4923,0,4,
1308,person6,1745,441,966.173,72.6775,0,4,
1308,person6,1745,441,988.926,54.3132,0,4,
1308,person6,1745,441,1018.7571,47.4041,0,4,
1308,person6,1745,441,1023.5821,42.3239,0,4,
1308,person6,1304,729,1267.127,549.3868,0,4,
1308,person6,1165,597,1056.9026,90.3707,0,4,
1308,person6,764,567,716.6627,381.7692,0,4,
1308,person6,520,576,431.5592,389.9974,0,4,
1308,person6,607,849,967.155,64.5632,0,4,
1308,person6,961,738,910.4527,571.2139,0,4,
1308,person6,964,844,1056.8184,642.8530000000001,0,4,
1308,person6,1144,586,1080.2393,145.2456,0,4,
1308,person6,1164,692,1108.5914,142.9193,0,4,
1308,person6,324,713,995.5646,94.9836,0,4,
1308,person6,324,713,989.426,120.9261,0,4,
1308,person6,324,713,1033.7738,113.8078,0,4,
1308,person6,324,713,1082.0717,93.6952,0,4,
1308,person6,1798,452,1167.2744,88.9294,0,4,
1308,person6,1798,452,1131.428,74.8243,0,4,
1308,person6,1798,452,1140.5685,77.5959,0,4,
1308,person6,1822,629,1157.4978,116.3867,0,4,
1308,person6,278,583,1026.2068,4.7093,0,5,
1308,person6,278,583,1030.5938,-0.4341,0,5,
1308,person6,278,583,1034.3375,22.8538,0,5,
1308,person6,278,583,1005.5828,44.5752,0,5,
1308,person6,278,583,990.7537,68.2793,0,5,
1308,person6,278,583,979.4442,83.3256,0,5,
1308,person6,278,583,976.8979,89.9721,0,5,
1308,person6,278,583,978.9785,92.8155,0,5,
1308,person6,278,583,981.4703,92.8155,0,5,
1308,person6,278,583,983.3712,100.5576,0,5,
1308,person6,278,583,989.2405,102.4646,0,5,
1308,person6,278,583,987.817,93.5731,0,5,
1308,person6,278,583,989.6173,93.1647,0,5,
1308,person6,278,583,994.2875,93.0317,0,5,
1308,person6,278,583,999.3729,94.6883,0,5,
1308,person6,278,583,998.4002,100.1248,0,5,
1308,person6,278,583,991.7195,96.37,0,5,
1308,person6,278,583,994.6287,88.6117,0,5,
1308,person6,278,583,1016.6724,95.0216,0,5,
1308,person6,278,583,1171.7567,93.96799999999999,0,5,
1308,person6,278,583,1054.4658,125.5271,0,5,
1308,person6,278,583,1105.7775,112.5878,0,5,
1308,person6,1840,638,1099.1663,27.1542,0,5,
1308,person6,311,186,162.4288,-151.3005,0,6,
1308,person6,984,178,1004.36,-2.6297,0,6,
1308,person6,961,189,994.2443,-2.4783,0,6,
1308,person6,1607,183,1987.4170000000001,5.979,0,6,
1308,person6,1590,559,1719.9799,441.533,0,6,
1308,person6,1598,553,1722.6364,430.0722,0,6,
1308,person6,1605,544,1705.0063,417.2943,0,6,
1308,person6,1606,905,1701.5569,880.1576,0,6,
1308,person6,958,904,975.6487,756.3013,0,6,
1308,person6,954,536,997.2267,383.1127,0,6,
1308,person6,954,536,999.2458,368.959,0,6,
1308,person6,320,536,147.8391,282.0355,0,6,
1308,person6,324,906,137.2276,773.4074,0,6,
1309,person12,959,536,954.1291,365.9753,0,1,
1309,person12,965,172,957.2068,169.9045,0,1,
1309,person12,1610,183,1717.0591,6.7922,0,1,
1309,person12,1603,537,1732.4457,363.6531,0,1,
1309,person12,1594,896,1744.5564,795.5129,0,1,
1309,person12,967,900,887.6644,713.9918,0,1,
1309,person12,310,896,-5.8691,782.7656,0,1,
1309,person12,317,545,117.7813,380.6344,0,1,
1309,person12,322,186,179.2446,-64.9504,0,1,
1309,person12,644,579,469.3871,408.1302,0,2,
1309,person12,315,692,36.5866,599.0219999999999,0,2,
1309,person12,662,726,565.6191,519.1627,0,2,
1309,person12,267,762,28.0938,593.6177,0,2,
1309,person12,1327,725,931.4915,45.8185,0,2,
1309,person12,1835,717,1046.6567,171.5317,0,2,
1309,person12,539,708,373.0716,379.541,0,3,
1309,person12,530,615,356.22,457.0184,0,3,
1309,person12,869,867,836.3105,635.0576,0,3,
1309,person12,434,753,170.6922,579.9194,0,3,
1309,person12,1170,734,1207.0919999999999,460.1956,0,3,
1309,person12,1161,629,958.3193,117.6223,0,3,
1309,person12,1840,639,982.0449,81.5657,0,3,
1309,person12,1409,579,1306.7997,395.9149,0,4,
1309,person12,1278,577,1324.1952,390.9049,0,4,
1309,person12,1300,722,1332.8677,483.1977,0,4,
1309,person12,1193,599,1152.5699,337.2125,0,4,
1309,person12,787,571,656.1219,374.0592,0,4,
1309,person12,496,560,356.9693,385.403,0,4,
1309,person12,583,857,703.2042,532.9808,0,4,
1309,person12,1833,453,1952.6670000000001,209.8065,0,4,
1309,person12,1833,453,1044.6523,64.3567,0,4,
1309,person12,1833,453,1003.3442,43.9312,0,4,
1309,person12,1163,575,962.6932,121.3387,0,4,
1309,person12,752,580,604.4063,388.0458,0,4,
1309,person12,489,575,320.1416,361.7352,0,4,
1309,person12,588,837,461.3379,692.1553,0,4,
1309,person12,917,724,968.3369,97.2702,0,4,
1309,person12,1016,850,1041.2982,641.4533,0,4,
1309,person12,1160,553,1194.2089999999998,342.6404,0,4,
1309,person12,1181,691,1201.9125,485.4911,0,4,
1309,person12,302,713,1015.9531,25.1823,0,4,
1309,person12,1837,653,1052.6835,61.9551,0,4,
1309,person12,1148,579,1106.4117,364.8639,0,5,
1309,person12,1148,579,1091.7606,367.5486,0,5,
1309,person12,1148,579,942.9216,-4.8285,0,5,
1309,person12,1172,693,922.2247,183.6697,0,5,
1309,person12,1081,685,1075.4313,446.1217,0,5,
1309,person12,1048,575,1067.8777,447.9948,0,5,
1309,person12,1120,875,1021.3943,602.61,0,5,
1309,person12,1012,852,913.6028,641.2594,0,5,
1309,person12,911,846,756.6956,663.5686,0,5,
1309,person12,929,750,870.9139,514.2872,0,5,
1309,person12,802,704,669.8287,479.3942,0,5,
1309,person12,784,596,756.4666,314.6196,0,5,
1309,person12,873,566,884.137,62.8272,0,5,
1309,person12,1807,625,1026.1021,-1.2829,0,5,
1309,person12,957,533,917.9088,320.3154,0,6,
1309,person12,964,173,935.2997,-23.0346,0,6,
1309,person12,1612,180,1772.8405,-23.5876,0,6,
1309,person12,1598,171,1756.2974,-22.7061,0,6,
1309,person12,1599,532,1738.1283,350.7059,0,6,
1309,person12,1603,900,1786.6925,757.682,0,6,
1309,person12,961,902,900.4495,687.0796,0,6,
1309,person12,314,905,-19.5165,776.3622,0,6,
1309,person12,315,529,90.9294,346.5943,0,6,
